class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
6,144651.0,30.0,3.0,0.0,2.0,1931.0,-1.12,-0.01,0.32,0.22,0.16,0.87,311.81,21.94,82.25,2.46,-9.05,1.57,12,4323
6,144871.0,22.0,5.0,0.0,1.0,2060.0,0.87,0.37,0.49,0.15,0.04,0.88,301.56,11.69,81.06,1.72,-9.02,1.72,12,4323
6,145086.0,29.0,17.0,1.0,0.0,2592.0,-1.01,-0.09,0.75,-0.51,0.4,-0.03,296.44,4.19,82.69,-0.29,-9.79,1.99,12,4323
6,145308.0,30.0,19.0,0.0,0.0,1916.0,2.12,1.32,-1.22,-0.07,0.21,-2.93,319.25,23.94,86.62,6.11,-7.61,-0.7,12,4323
6,145523.0,24.0,9.0,2265.0,2527.0,2296.0,3.07,0.93,-0.32,0.15,0.13,-3.51,2.62,65.31,71.37,12.1,-2.65,0.99,12,4323
6,145747.0,24.0,6.0,1527.0,1583.0,1752.0,-0.15,-0.19,-0.34,0.14,-0.03,0.18,15.31,77.5,50.88,9.41,-1.83,0.99,12,4323
6,145967.0,26.0,11.0,1464.0,892.0,1766.0,-0.09,-0.27,-0.11,0.01,-0.05,0.06,14.25,77.19,52.19,9.46,-1.99,1.2,12,4323
6,146181.0,27.0,10.0,931.0,39.0,1766.0,0.14,-0.18,-0.03,0.01,-0.04,0.02,13.25,76.94,55.63,9.53,-1.99,1.29,12,4323
6,146401.0,30.0,13.0,0.0,12.0,1271.0,1.75,-0.5,0.07,-0.29,-0.62,0.27,12.44,77.06,68.81,13.83,-1.93,0.81,12,4323
6,146621.0,2919.0,2597.0,21.0,2.0,2103.0,-5.7,9.05,0.9,1.12,0.49,4.58,336.12,45.94,87.06,1.34,2.24,1.25,12,4323
6,146836.0,35.0,8.0,1.0,0.0,2363.0,2.76,1.89,-2.63,0.23,0.21,0.65,296.81,4.37,80.75,3.48,-7.75,-1.05,12,4323
6,147056.0,26.0,0.0,0.0,5.0,2412.0,0.36,0.09,0.05,0.08,-0.2,-0.51,300.06,7.19,83.56,1.65,-9.56,1.14,12,4323
6,147274.0,491.0,0.0,0.0,4.0,2439.0,0.2,0.13,0.22,0.01,-0.03,-0.04,302.5,11.0,83.25,2.07,-9.42,1.35,12,4323
6,147491.0,68.0,3.0,0.0,2.0,2430.0,-0.13,-0.06,0.11,0.02,-0.01,-0.06,302.94,11.31,83.25,1.79,-9.61,1.24,12,4323
6,147710.0,403.0,3.0,0.0,2.0,2347.0,-0.21,0.05,0.25,-0.04,-0.04,-0.26,303.87,12.69,83.06,1.94,-9.43,1.41,12,4323
