class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
6,417000.0,24.0,5.0,2.0,7.0,2615.0,-0.22,0.15,0.55,-0.09,0.11,0.15,299.19,13.81,77.62,0.71,-9.06,3.23,12,4360
6,417222.0,23.0,10.0,0.0,3.0,2527.0,-0.1,-0.59,-0.24,-0.07,-0.3,0.01,300.06,12.25,82.19,1.98,-10.09,1.03,12,4360
6,417443.0,25.0,10.0,2.0,0.0,2533.0,-0.73,-0.01,0.45,-0.02,-0.03,-0.34,298.75,11.5,82.31,1.25,-9.52,1.73,12,4360
6,417660.0,25.0,5.0,0.0,4.0,2492.0,4.83,3.91,-0.89,-0.56,0.58,-4.26,322.19,35.13,83.37,5.94,-2.39,3.56,12,4360
6,417880.0,26.0,11.0,2394.0,2672.0,2102.0,8.42,-2.08,1.73,-0.14,0.1,-1.93,8.88,76.44,55.75,17.54,-3.96,-0.01,12,4360
6,418098.0,27.0,11.0,1833.0,2330.0,1836.0,-0.12,0.15,0.47,0.08,0.12,-0.09,8.94,77.69,53.0,9.45,-1.51,1.73,12,4360
6,418314.0,36.0,20.0,2091.0,2875.0,1299.0,-0.63,-0.26,0.41,0.01,0.0,-0.06,9.25,77.94,51.13,8.95,-1.85,1.7,12,4360
6,418529.0,35.0,19.0,0.0,7.0,1204.0,0.82,-0.25,-0.67,-0.08,-0.55,-0.14,10.31,79.87,54.0,10.41,-1.58,0.6,12,4360
6,418750.0,23.0,2070.0,0.0,2.0,1161.0,2.97,0.21,-0.11,0.32,-0.17,1.69,3.56,76.06,98.44,12.49,-2.11,-0.46,12,4360
6,418966.0,2175.0,2609.0,11.0,1.0,2283.0,-1.53,1.6,0.22,0.47,0.14,2.9,323.94,41.38,85.06,4.94,-5.72,0.85,12,4360
6,419191.0,2219.0,1791.0,13.0,1.0,2503.0,-2.14,0.72,0.94,-0.09,0.22,0.75,300.25,17.31,79.56,0.78,-8.48,2.64,12,4360
6,419407.0,2533.0,2330.0,16.0,5.0,2439.0,0.06,0.17,0.22,-0.09,0.0,0.07,299.81,15.38,81.87,2.66,-9.18,1.54,12,4360
6,419624.0,1839.0,1399.0,8.0,2.0,2531.0,0.17,0.15,0.35,-0.08,-0.0,-0.05,300.75,15.81,82.44,2.86,-9.19,1.59,12,4360
6,419845.0,1181.0,696.0,5.0,5.0,2521.0,-0.2,0.14,0.17,-0.13,0.03,-0.13,302.37,17.0,83.44,2.74,-9.29,1.24,12,4360
6,420062.0,35.0,12.0,0.0,2.0,1932.0,0.0,-0.01,0.32,-0.08,0.02,-0.12,304.87,18.69,84.19,4.36,-9.07,1.3,12,4360
6,420282.0,25.0,8.0,0.0,7.0,2607.0,0.04,-0.21,0.16,-0.06,0.1,-0.24,307.87,20.12,83.81,3.07,-9.29,1.1,12,4360
