class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
1,229187.0,31.0,13.0,0.0,0.0,1628.0,-0.06,0.22,0.13,0.03,0.06,-0.85,357.56,40.31,76.56,6.33,-6.99,1.87,10,3269
1,229403.0,31.0,15.0,1.0,0.0,1485.0,-0.16,0.19,-0.03,0.03,0.04,-0.99,8.63,50.75,73.12,7.43,-5.74,1.76,10,3269
1,229617.0,30.0,14.0,0.0,1.0,1381.0,0.54,0.13,0.15,-0.09,-0.16,-0.5,19.94,61.25,64.62,9.17,-4.08,2.15,10,3269
1,229833.0,303.0,1.0,0.0,2.0,2333.0,-0.4,0.03,-0.1,-0.12,-0.17,0.12,21.0,63.0,71.75,8.96,-4.27,1.24,10,3269
1,230052.0,93.0,18.0,1.0,2.0,1334.0,0.2,0.23,0.11,0.03,0.07,0.15,19.12,61.5,74.06,8.82,-4.26,1.39,10,3269
1,230269.0,19.0,17.0,0.0,0.0,1422.0,-1.09,0.1,-0.16,0.12,0.24,0.27,16.81,58.31,71.25,7.24,-4.78,1.5,10,3269
1,230485.0,26.0,9.0,0.0,0.0,2247.0,-0.26,0.02,-0.11,0.14,0.23,0.11,15.63,56.69,68.62,8.09,-5.06,2.04,10,3269
1,230705.0,27.0,2.0,684.0,5.0,2287.0,-0.04,-0.01,-0.03,0.01,0.02,-0.04,15.19,56.13,67.69,8.1,-5.07,2.03,10,3269
1,230921.0,26.0,9.0,791.0,7.0,2428.0,-0.03,0.0,-0.02,-0.01,-0.0,-0.03,15.31,56.25,67.44,8.12,-5.01,2.06,10,3269
1,231136.0,25.0,8.0,839.0,3.0,2495.0,-0.02,0.02,0.06,0.0,-0.01,-0.01,15.5,56.44,66.94,8.15,-4.96,2.18,10,3269
1,231354.0,25.0,9.0,799.0,5.0,2535.0,-0.04,0.02,0.07,0.0,-0.01,0.01,15.56,56.5,66.87,8.14,-4.94,2.2,10,3269
1,231572.0,41.0,9.0,803.0,6.0,2601.0,0.0,0.05,0.05,-0.0,-0.01,-0.0,15.56,56.5,66.81,8.18,-4.91,2.18,10,3269
1,231791.0,26.0,4.0,697.0,5.0,2607.0,0.0,0.02,0.04,0.01,0.0,-0.01,15.56,56.5,66.81,8.17,-4.94,2.17,10,3269
1,232005.0,31.0,17.0,343.0,1.0,1464.0,-0.07,0.02,0.03,-0.0,0.0,-0.0,15.56,56.5,66.81,7.76,-4.97,2.07,10,3269
