class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
0,70591.0,28.0,16.0,0.0,3.0,1735.0,0.9,0.09,-0.27,-0.04,0.02,-0.79,353.81,54.31,80.44,8.92,-5.47,0.67,7,2345
0,70813.0,30.0,13.0,0.0,4.0,1598.0,0.42,0.23,0.43,0.0,0.0,-0.82,3.37,64.31,77.94,9.26,-3.91,1.31,7,2345
0,71032.0,39.0,13.0,1.0,1.0,1459.0,0.18,-0.07,0.36,-0.04,-0.02,-0.69,13.25,73.75,73.5,9.59,-2.69,1.14,7,2345
0,71251.0,29.0,13.0,0.0,0.0,1327.0,0.58,-0.06,0.42,-0.01,0.01,-0.71,22.69,82.31,57.25,10.31,-1.09,1.13,7,2345
0,71473.0,31.0,1399.0,0.0,0.0,1276.0,-0.29,-0.22,0.21,-0.05,-0.06,0.14,25.69,84.87,4.06,9.47,-0.94,0.72,7,2345
0,71688.0,33.0,13.0,0.0,1.0,1364.0,0.11,-0.45,0.42,0.04,0.12,0.47,22.62,82.0,61.94,9.82,-1.66,1.06,7,2345
0,71906.0,41.0,1555.0,0.0,3.0,1549.0,-1.96,0.8,0.15,-0.04,-0.13,1.61,5.81,66.69,81.31,7.04,-3.02,0.74,7,2345
0,72128.0,33.0,1045.0,1.0,4.0,1722.0,-2.27,-0.07,0.02,0.12,0.08,1.13,350.31,51.06,83.94,5.35,-6.2,0.67,7,2345
0,72344.0,25.0,335.0,0.0,1.0,2488.0,-0.66,-0.09,0.56,-0.01,0.01,0.46,341.31,42.56,83.44,5.93,-7.29,1.39,7,2345
0,72559.0,26.0,3.0,0.0,1.0,2636.0,0.04,-0.05,0.32,-0.03,0.05,0.47,336.37,37.0,83.75,5.91,-7.86,1.17,7,2345
0,72779.0,24.0,0.0,1.0,1.0,2599.0,-0.66,0.1,0.59,-0.02,-0.02,0.05,331.87,32.25,83.94,4.56,-8.14,1.47,7,2345
0,72996.0,27.0,9.0,1.0,1.0,2318.0,-0.3,-0.12,0.34,-0.14,-0.08,-1.53,340.37,40.75,84.81,6.1,-7.52,1.0,7,2345
0,73215.0,27.0,0.0,0.0,4.0,2346.0,0.57,0.08,-0.25,-0.08,-0.03,-1.0,357.44,57.75,84.81,8.87,-5.11,0.21,7,2345
0,73434.0,40.0,25.0,0.0,1.0,1554.0,-1.07,0.07,0.2,-0.06,0.02,-0.83,7.31,67.19,83.75,7.99,-3.62,0.61,7,2345
0,73651.0,31.0,198.0,2.0,6.0,1379.0,-0.17,0.22,0.32,-0.01,0.07,-1.04,19.37,78.75,75.56,9.45,-1.52,0.8,7,2345
0,73868.0,31.0,1141.0,0.0,1.0,1271.0,0.74,-0.19,0.45,-0.09,-0.09,-0.42,28.69,86.5,1.62,10.66,-0.36,0.52,7,2345
0,74088.0,31.0,672.0,4.0,0.0,1334.0,1.09,-0.31,0.24,0.01,0.06,0.83,26.44,84.62,4.5,10.86,-1.08,0.72,7,2345
0,74305.0,25.0,2141.0,0.0,1.0,2429.0,-0.94,1.98,1.06,-0.08,0.05,3.33,6.56,65.69,85.19,7.85,-2.32,1.4,7,2345
0,74523.0,27.0,8.0,1.0,1.0,2504.0,-7.43,-0.39,-1.66,-0.16,0.45,1.5,332.69,28.56,85.56,-2.84,-9.03,-1.0,7,2345
0,74740.0,23.0,581.0,1.0,3.0,2519.0,-0.05,0.2,0.72,0.13,-0.15,-0.05,330.62,27.69,85.31,4.5,-8.44,1.42,7,2345
0,74955.0,27.0,125.0,1.0,2.0,2395.0,-1.16,-0.21,0.23,-0.05,-0.07,-0.41,331.62,28.87,85.94,3.6,-8.76,0.82,7,2345
0,75173.0,35.0,16.0,1.0,1.0,1951.0,0.78,-0.11,0.24,0.22,-0.12,-0.7,337.87,36.69,85.44,6.7,-7.9,0.87,7,2345
0,75388.0,37.0,13.0,3.0,1.0,1835.0,0.51,0.14,0.28,0.04,-0.04,-0.89,344.56,45.75,83.0,7.54,-6.64,1.11,7,2345
