class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
0,185852.0,31.0,13.0,1.0,0.0,1739.0,0.18,0.72,0.14,-0.01,-0.08,1.42,354.94,40.5,85.0,6.56,-6.7,0.78,7,2303
0,186068.0,31.0,13.0,0.0,0.0,1869.0,-0.13,0.45,0.53,0.03,-0.07,0.9,339.62,26.31,86.19,3.53,-8.28,1.08,7,2303
0,186286.0,29.0,2086.0,0.0,0.0,1951.0,-1.24,0.13,0.24,0.01,-0.03,0.1,332.81,19.75,86.12,3.15,-8.88,1.26,7,2303
0,186504.0,26.0,511.0,0.0,0.0,2335.0,-1.05,0.38,0.35,0.01,-0.02,-0.88,335.81,22.75,85.81,2.74,-8.62,1.01,7,2303
0,186718.0,26.0,9.0,1.0,0.0,2149.0,-0.49,0.75,0.27,-0.11,-0.01,-1.23,350.62,37.38,86.25,6.11,-7.02,0.58,7,2303
0,186934.0,56.0,13.0,1.0,0.0,1510.0,-0.35,0.53,0.21,-0.04,0.15,-1.27,6.69,52.31,85.5,7.41,-5.43,0.67,7,2303
0,187152.0,30.0,13.0,1.0,0.0,1341.0,0.25,0.61,0.19,0.01,0.01,-1.26,22.19,67.19,80.56,9.33,-3.02,0.81,7,2303
0,187369.0,29.0,16.0,0.0,0.0,1223.0,-0.59,0.16,0.29,-0.02,-0.02,-0.75,34.13,78.75,72.62,9.04,-1.58,0.85,7,2303
0,187595.0,26.0,7.0,0.0,0.0,1746.0,-0.42,0.31,0.22,-0.03,0.04,0.38,36.94,81.25,69.87,9.27,-1.08,0.73,7,2303
0,187811.0,27.0,9.0,0.0,6.0,1784.0,0.66,0.52,0.0,-0.13,-0.07,1.11,29.75,73.37,80.12,10.02,-2.34,0.47,7,2303
0,188030.0,31.0,15.0,0.0,0.0,1548.0,0.0,0.57,0.08,0.02,-0.02,1.37,13.13,56.19,85.56,7.71,-4.94,0.44,7,2303
0,188248.0,36.0,14.0,0.0,0.0,1716.0,0.36,0.58,0.15,0.05,-0.18,1.05,357.06,41.0,86.81,6.79,-6.79,0.56,7,2303
0,188464.0,30.0,632.0,1.0,0.0,1869.0,-0.04,0.5,0.42,0.1,-0.02,1.08,343.31,28.94,87.06,4.61,-8.11,0.87,7,2303
0,188681.0,31.0,1573.0,1.0,3.0,1979.0,-1.97,0.12,0.35,0.04,0.02,0.41,333.06,19.06,86.44,1.2,-9.13,0.93,7,2303
0,188898.0,26.0,8.0,0.0,0.0,2325.0,0.14,0.58,0.43,-0.06,-0.04,-1.06,337.69,23.94,86.25,4.12,-8.36,1.01,7,2303
0,189113.0,31.0,13.0,1.0,3.0,1706.0,-0.43,0.7,0.05,-0.04,0.06,-1.04,352.19,38.13,86.5,5.7,-6.92,0.52,7,2303
0,189328.0,26.0,7.0,786.0,5.0,2169.0,0.04,1.76,-0.05,0.26,0.25,-2.58,14.81,60.0,79.81,8.54,-3.05,0.8,7,2303
0,189548.0,25.0,9.0,3277.0,31.0,1838.0,0.52,0.52,-0.73,0.08,0.0,-0.18,35.13,80.25,51.38,10.19,-0.76,0.29,7,2303
0,189765.0,33.0,17.0,4095.0,1973.0,1239.0,0.09,0.76,-0.26,-0.07,-0.08,-0.09,36.31,80.81,47.06,9.77,-0.37,0.78,7,2303
0,189985.0,26.0,8.0,0.0,0.0,1791.0,0.39,0.21,-0.19,0.03,-0.06,0.07,36.69,81.56,50.56,10.09,-0.9,0.7,7,2303
0,190204.0,23.0,9.0,0.0,1.0,1881.0,0.39,0.5,0.21,0.03,0.08,1.0,29.44,75.31,65.56,9.8,-1.87,1.25,7,2303
0,190419.0,27.0,9.0,1.0,2.0,2021.0,-0.26,0.26,0.27,-0.09,-0.05,1.72,13.31,59.56,77.81,8.19,-4.58,1.31,7,2303
0,190641.0,41.0,1389.0,0.0,1.0,1738.0,-0.66,0.47,0.26,0.04,-0.03,1.4,352.44,39.88,84.0,5.88,-6.86,0.85,7,2303
0,190864.0,30.0,2831.0,1.0,1.0,1839.0,-1.23,0.32,0.23,0.02,0.01,0.6,339.87,27.62,84.31,3.35,-8.29,1.17,7,2303
0,191080.0,27.0,2197.0,1.0,0.0,1955.0,-0.44,0.32,0.33,0.01,0.03,0.36,333.94,21.62,84.0,3.13,-8.73,1.33,7,2303
0,191299.0,25.0,2964.0,0.0,1.0,2507.0,-0.38,0.41,0.3,0.02,-0.02,0.05,331.5,19.19,83.69,2.83,-8.78,1.31,7,2303
0,191513.0,30.0,1529.0,1.0,1.0,1832.0,-1.02,0.56,0.48,-0.1,-0.03,-1.35,338.37,25.94,83.56,3.27,-8.19,1.47,7,2303
0,191728.0,34.0,3.0,1.0,0.0,1609.0,-0.27,0.51,0.02,-0.1,-0.05,-1.42,356.69,43.81,84.25,6.51,-6.52,0.72,7,2303
0,191948.0,31.0,17.0,1.0,8.0,1453.0,0.93,1.01,-0.01,-0.04,0.03,-1.19,12.94,58.56,80.31,9.35,-3.93,0.84,7,2303
0,192168.0,23.0,13.0,0.0,1.0,1312.0,0.53,0.55,-0.11,-0.03,-0.01,-0.91,26.12,70.94,75.12,9.83,-2.45,0.69,7,2303
0,192386.0,31.0,27.0,0.0,1.0,1203.0,1.37,0.48,-0.07,-0.06,-0.08,-0.51,36.25,80.44,65.0,11.05,-0.95,0.6,7,2303
0,192606.0,36.0,9.0,0.0,0.0,1719.0,0.0,0.19,0.14,-0.01,0.01,0.52,33.75,77.87,70.69,10.4,-1.64,0.87,7,2303
0,192822.0,27.0,21.0,1.0,1.0,1839.0,-0.45,0.79,0.1,0.03,0.0,1.67,19.0,63.44,81.06,8.32,-3.53,0.78,7,2303
0,193042.0,29.0,1246.0,5.0,0.0,1653.0,0.31,1.09,0.22,0.08,-0.05,1.38,358.31,44.44,85.69,7.18,-5.88,0.74,7,2303
0,193263.0,31.0,2598.0,1.0,1.0,1801.0,-1.6,0.16,0.35,0.02,-0.03,0.77,344.69,31.37,85.5,3.5,-8.17,1.0,7,2303
