class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
4,90811.0,31.0,17.0,1.0,0.0,1625.0,-0.12,-0.08,-0.1,-0.07,-0.03,-0.06,348.87,72.81,64.62,9.76,-2.66,1.15,11,3819
4,91029.0,26.0,2395.0,0.0,1.0,2125.0,0.9,-0.18,-0.23,0.09,-0.03,0.54,346.31,70.81,68.5,10.17,-3.18,0.93,11,3819
4,91244.0,420.0,2741.0,1.0,1.0,2547.0,0.57,0.88,0.93,0.4,0.09,1.71,326.75,55.31,75.12,6.83,-4.84,2.22,11,3819
4,91463.0,25.0,3338.0,0.0,2.0,2595.0,-2.3,0.17,-0.04,-0.15,0.16,0.96,308.19,36.56,77.44,4.2,-7.55,2.01,11,3819
4,91682.0,24.0,2215.0,0.0,3.0,2579.0,-0.65,0.3,0.28,0.01,0.06,-0.3,305.37,32.56,77.69,4.63,-7.76,2.04,11,3819
4,91897.0,26.0,188.0,0.0,1.0,2398.0,-0.05,0.39,0.1,-0.06,-0.01,-0.81,313.31,39.75,76.69,6.27,-6.89,1.82,11,3819
4,92121.0,27.0,9.0,0.0,0.0,2454.0,0.54,0.22,0.37,0.05,0.05,-0.28,320.75,46.75,74.44,7.68,-6.24,2.16,11,3819
4,92340.0,28.0,9.0,0.0,0.0,2551.0,-0.24,0.29,0.16,0.0,0.02,-0.25,323.69,49.31,72.87,7.19,-5.8,2.05,11,3819
4,92556.0,25.0,8.0,0.0,0.0,2568.0,0.05,0.34,0.16,-0.01,-0.04,-0.32,327.0,52.38,71.44,7.84,-5.3,2.05,11,3819
4,92775.0,25.0,9.0,0.0,2.0,2421.0,0.62,0.4,0.15,-0.05,-0.02,-0.64,332.69,57.88,70.0,6.91,-4.7,1.64,11,3819
4,92993.0,35.0,17.0,0.0,1.0,1742.0,-0.16,0.41,0.12,-0.06,0.06,-0.96,343.56,67.19,63.13,8.87,-2.97,1.84,11,3819
4,93210.0,31.0,19.0,1.0,1.0,1594.0,-1.03,0.0,0.19,-0.11,0.04,-0.87,355.62,76.31,41.38,8.5,-1.45,1.93,11,3819
