class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
4,434974.0,31.0,17.0,0.0,1.0,1679.0,0.42,-0.11,0.02,0.1,0.08,0.93,31.44,68.87,78.25,9.53,-3.65,0.75,11,3903
4,435192.0,40.0,14.0,0.0,1.0,1806.0,0.0,0.08,0.24,0.17,0.04,0.81,19.12,57.94,79.25,8.31,-5.02,1.2,11,3903
4,435406.0,31.0,17.0,1.0,0.0,1927.0,-0.11,0.04,0.3,0.12,0.07,0.57,10.31,49.88,78.5,8.7,-5.99,1.58,11,3903
4,435625.0,31.0,21.0,0.0,0.0,2040.0,-0.44,0.0,0.24,0.09,0.02,0.5,3.06,43.19,77.87,6.06,-7.05,1.74,11,3903
4,435846.0,30.0,17.0,0.0,0.0,2095.0,-0.73,0.14,0.22,0.01,-0.03,0.27,357.44,38.0,78.0,5.31,-7.4,1.82,11,3903
4,436066.0,31.0,17.0,0.0,1.0,1967.0,-3.94,1.31,0.28,-0.3,0.08,-2.11,6.5,45.63,78.06,3.22,-5.23,1.68,11,3903
4,436288.0,23.0,5.0,2324.0,3576.0,2267.0,8.24,0.17,-3.22,-0.57,-0.44,-1.74,45.25,79.37,45.81,17.9,-1.0,-2.03,11,3903
4,436504.0,25.0,8.0,0.0,0.0,2078.0,0.29,-0.29,-0.1,0.17,0.15,0.04,44.75,79.44,55.5,9.94,-1.77,0.9,11,3903
4,436717.0,35.0,17.0,0.0,0.0,1571.0,-0.28,-0.09,0.18,0.07,-0.03,0.23,40.5,76.94,61.38,9.26,-2.05,1.24,11,3903
4,436936.0,26.0,9.0,0.0,0.0,2040.0,0.3,-0.09,0.02,-0.06,-0.09,-0.2,40.69,78.12,70.87,9.01,-2.08,0.68,11,3903
4,437154.0,22.0,5.0,0.0,0.0,2156.0,0.85,0.13,0.31,0.09,0.05,0.46,38.94,76.81,73.87,10.4,-2.0,0.93,11,3903
4,437370.0,30.0,13.0,1.0,0.0,1621.0,-0.16,0.29,0.0,0.07,0.03,0.69,30.87,69.5,77.06,8.99,-3.1,0.76,11,3903
4,437591.0,31.0,13.0,1.0,0.0,1753.0,-0.39,-0.05,0.09,0.13,0.07,0.68,20.81,60.38,78.06,8.13,-4.79,1.09,11,3903
4,437809.0,31.0,14.0,0.0,0.0,1881.0,0.26,0.1,0.28,0.1,0.05,0.75,12.0,52.38,78.06,7.37,-5.93,1.36,11,3903
