class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
4,244031.0,31.0,13.0,1.0,0.0,1895.0,-1.69,-0.05,-0.15,-0.07,-0.0,-0.59,23.06,52.94,78.5,6.13,-5.83,1.01,11,3837
4,244249.0,30.0,15.0,1.0,0.0,1763.0,-0.45,0.21,-0.12,-0.1,-0.04,-0.69,31.94,61.31,78.12,8.14,-4.39,0.84,11,3837
4,244470.0,30.0,349.0,1.0,1.0,1669.0,0.31,0.33,0.37,-0.27,-0.08,-0.17,38.5,67.06,80.94,9.35,-3.42,0.97,11,3837
4,244684.0,25.0,3419.0,0.0,2.0,2111.0,0.56,-0.26,-0.8,-0.0,-0.11,1.06,35.75,61.94,86.87,9.22,-4.86,-0.55,11,3837
4,244899.0,39.0,3197.0,0.0,1.0,2670.0,-0.8,1.2,0.97,1.18,-0.27,2.02,6.81,40.25,82.25,5.54,-6.21,1.98,11,3837
4,245123.0,24.0,2269.0,0.0,0.0,2573.0,-0.28,0.21,0.27,-0.29,0.28,-0.25,355.75,31.94,79.31,4.9,-7.95,1.8,11,3837
4,245336.0,27.0,685.0,0.0,0.0,2401.0,-1.05,0.36,0.04,-0.25,0.08,-0.81,5.44,38.38,80.44,5.03,-7.21,1.31,11,3837
4,245552.0,31.0,15.0,2.0,1.0,1890.0,0.55,0.27,0.05,0.01,-0.01,-0.52,16.19,48.56,80.25,7.91,-6.11,1.14,11,3837
4,245769.0,33.0,17.0,1.0,0.0,1928.0,0.64,0.26,0.31,-0.03,0.06,-0.17,19.75,51.25,78.19,8.3,-5.72,1.56,11,3837
4,245986.0,27.0,8.0,0.0,1.0,2408.0,-0.61,0.28,0.06,-0.09,0.04,-0.23,22.31,52.88,77.87,7.21,-5.49,1.3,11,3837
