class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
2,499266.0,23.0,10.0,0.0,2.0,1691.0,0.9,0.36,0.16,-0.09,-0.04,0.63,321.62,45.81,79.0,7.93,-6.34,1.47,14,4891
2,499484.0,23.0,8.0,0.0,2.0,2195.0,0.89,0.29,-0.28,-0.01,-0.07,1.05,311.5,35.63,81.62,6.61,-7.58,0.87,14,4891
2,499703.0,31.0,9.0,1.0,0.0,1978.0,-1.23,0.39,-0.07,0.11,-0.05,1.01,296.75,22.0,82.06,2.45,-8.6,1.17,14,4891
2,499920.0,23.0,17.0,0.0,3.0,2488.0,0.1,0.17,0.19,0.06,0.08,0.43,288.37,13.69,81.19,2.38,-9.25,1.66,14,4891
2,500137.0,39.0,21.0,0.0,1.0,2084.0,-1.18,0.27,-0.12,-0.06,-0.06,-0.43,288.0,13.19,80.94,0.97,-9.07,1.36,14,4891
2,500357.0,40.0,17.0,1055.0,9.0,1879.0,-3.66,1.93,-0.15,-0.01,0.16,-2.91,308.19,32.13,79.81,1.55,-6.23,1.3,14,4891
2,500571.0,25.0,5.0,913.0,18.0,2073.0,6.59,0.15,1.06,-0.09,-0.47,-1.8,349.0,70.37,47.0,15.64,-2.03,3.23,14,4891
2,500786.0,29.0,7.0,408.0,16.0,1937.0,-0.36,0.13,-0.24,0.05,0.0,-0.04,349.25,70.5,57.06,8.94,-2.57,1.54,14,4891
2,501006.0,24.0,7.0,278.0,0.0,1952.0,-0.06,0.12,0.0,0.0,-0.09,0.13,348.69,70.5,55.88,9.17,-2.57,1.82,14,4891
2,501222.0,28.0,16.0,6.0,0.0,1365.0,-0.89,0.2,-0.05,-0.17,-0.36,-0.33,349.31,71.62,59.94,10.44,-2.23,1.79,14,4891
2,501438.0,42.0,13.0,0.0,2.0,1686.0,0.0,-0.07,-0.15,-0.11,-0.19,-0.14,353.62,75.75,64.37,9.5,-2.24,0.88,14,4891
2,501656.0,28.0,21.0,1.0,0.0,1237.0,0.31,0.16,-0.14,0.08,-0.01,0.14,353.62,76.87,71.94,9.86,-1.93,0.53,14,4891
2,501872.0,40.0,19.0,0.0,5.0,1327.0,1.1,0.23,0.14,-0.0,-0.02,0.45,349.5,73.0,71.81,10.32,-2.58,0.93,14,4891
