class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
2,309673.0,17.0,11.0,1.0,0.0,1733.0,0.37,0.46,-0.44,0.11,0.01,1.09,318.5,41.69,87.12,6.81,-6.92,-0.07,14,4876
2,309893.0,23.0,31.0,0.0,0.0,1875.0,0.28,0.37,0.09,0.13,0.01,0.88,304.81,28.87,85.81,4.94,-8.23,0.71,14,4876
2,310107.0,23.0,0.0,1.0,2.0,1992.0,-1.06,0.48,-0.22,0.1,0.01,0.82,294.37,18.81,84.87,2.1,-8.75,0.58,14,4876
2,310320.0,26.0,23.0,1.0,3.0,2591.0,0.38,0.29,-0.07,0.02,0.11,0.58,287.5,11.06,84.69,2.21,-9.29,0.81,14,4876
2,310538.0,41.0,19.0,0.0,4.0,2540.0,-1.35,0.58,0.07,-0.03,-0.02,-1.0,288.19,11.44,84.19,0.32,-8.88,1.12,14,4876
2,310757.0,42.0,17.0,2789.0,24.0,1820.0,-0.25,2.08,-0.32,-0.1,0.43,-3.31,318.75,38.13,84.19,5.8,-5.58,0.45,14,4876
2,310974.0,22.0,7.0,1711.0,21.0,2017.0,3.3,0.39,-0.03,0.01,-0.12,-1.0,354.69,71.06,55.0,12.61,-2.11,1.77,14,4876
2,311191.0,26.0,3.0,1891.0,7.0,1932.0,-0.21,0.4,-0.22,0.1,0.06,0.0,354.69,71.62,55.06,9.22,-2.18,1.58,14,4876
2,311408.0,23.0,7.0,1848.0,9.0,1937.0,-0.11,0.29,-0.13,0.02,-0.04,0.0,354.31,72.0,54.81,9.2,-2.18,1.6,14,4876
2,311623.0,29.0,10.0,1023.0,19.0,1979.0,1.24,0.32,-0.53,-0.11,-0.26,-0.27,355.81,73.87,56.06,10.67,-1.9,0.94,14,4876
2,311839.0,39.0,17.0,1.0,2.0,1253.0,0.29,0.4,-0.06,-0.19,-0.45,-0.2,359.5,78.31,64.25,9.9,-1.37,0.79,14,4876
2,312059.0,26.0,13.0,0.0,6.0,1739.0,0.24,0.2,-0.38,0.01,-0.01,0.0,1.69,80.62,82.31,9.92,-1.37,-0.17,14,4876
