class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
5,340919.0,28.0,1229.0,0.0,0.0,2095.0,0.7,-0.06,0.02,0.19,0.09,-0.85,275.56,71.25,88.62,9.98,-3.2,0.1,12,4300
5,341131.0,40.0,381.0,3.0,0.0,1183.0,1.35,0.0,-0.06,0.36,0.25,0.05,277.69,75.31,78.56,10.71,-2.48,0.28,12,4300
5,341350.0,31.0,22.0,1.0,0.0,1997.0,0.71,0.26,0.03,0.54,0.44,0.36,270.56,70.75,65.75,7.38,-3.57,2.79,12,4300
5,341569.0,33.0,24.0,1.0,0.0,2183.0,0.47,0.02,-0.33,0.5,0.15,0.91,260.19,63.81,63.0,9.28,-3.82,1.62,12,4300
5,341783.0,27.0,3.0,0.0,9.0,2447.0,-0.36,0.15,0.1,0.31,-0.1,1.19,243.19,51.25,66.75,7.22,-5.56,2.53,12,4300
5,342003.0,29.0,9.0,2.0,0.0,2552.0,0.3,0.21,0.36,0.26,0.02,0.89,228.31,39.19,67.44,6.45,-6.84,3.29,12,4300
5,342222.0,28.0,38.0,0.0,0.0,2523.0,0.0,-0.09,0.23,0.18,0.05,0.86,216.44,28.69,66.75,4.7,-8.0,3.62,12,4300
5,342440.0,24.0,9.0,0.0,0.0,2716.0,0.67,0.0,0.22,-0.06,0.13,0.57,207.75,19.94,66.75,4.02,-8.47,3.86,12,4300
5,342662.0,25.0,4.0,0.0,3.0,2774.0,-1.19,0.02,0.27,-0.26,0.26,0.49,202.75,13.06,68.37,1.03,-8.85,3.78,12,4300
5,342878.0,26.0,0.0,0.0,0.0,2781.0,-1.77,-0.19,0.2,-0.48,0.23,-0.08,203.25,10.19,72.12,-0.03,-9.39,3.12,12,4300
5,343101.0,25.0,9.0,1.0,0.0,2661.0,-0.14,-0.31,-0.31,-0.55,0.12,-0.73,212.87,15.44,79.06,2.47,-9.59,1.47,12,4300
5,343321.0,24.0,0.0,0.0,3.0,2444.0,0.37,0.14,0.16,-0.31,-0.08,-1.14,225.87,27.0,82.62,4.83,-8.51,1.28,12,4300
5,343537.0,38.0,8.0,0.0,4.0,1643.0,0.17,-0.19,-0.09,-0.29,0.03,-1.01,239.56,38.81,85.37,6.39,-7.75,0.5,12,4300
5,343758.0,36.0,859.0,2.0,0.0,1499.0,-0.87,-0.12,-0.24,-0.15,0.02,-0.83,252.69,49.88,87.06,6.67,-6.37,0.07,12,4300
5,343977.0,45.0,1340.0,0.0,0.0,1357.0,0.47,0.02,-0.29,0.07,-0.05,-0.95,263.12,60.06,86.94,8.45,-4.8,-0.07,12,4300
5,344196.0,30.0,935.0,1.0,1.0,1241.0,-0.13,-0.17,-0.1,0.26,0.07,-0.65,270.62,69.37,79.87,9.77,-3.43,0.49,12,4300
5,344413.0,38.0,524.0,1.0,0.0,1166.0,0.21,-0.03,0.09,0.43,0.14,-0.3,272.44,74.25,69.0,9.65,-2.51,1.05,12,4300
