class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
5,472830.0,37.0,2196.0,2.0,0.0,1610.0,0.81,0.66,0.32,-0.31,-0.07,-1.17,237.31,39.25,87.81,7.1,-6.84,0.58,12,4319
5,473050.0,40.0,1716.0,2.0,1.0,1448.0,-0.15,0.01,-0.04,-0.08,0.17,-1.04,253.56,53.38,88.19,7.77,-5.74,0.14,12,4319
5,473266.0,35.0,853.0,1.0,0.0,1353.0,-0.11,0.08,-0.2,0.13,0.19,-0.97,266.94,66.19,84.06,8.85,-3.75,0.4,12,4319
5,473488.0,31.0,580.0,1.0,4.0,1179.0,-0.31,-0.19,0.36,0.01,0.05,-0.71,278.0,77.12,75.25,9.25,-2.29,0.92,12,4319
5,473707.0,29.0,30.0,1.0,0.0,1656.0,-0.46,-0.18,-0.61,0.28,0.33,0.45,281.44,80.5,68.5,9.71,-1.72,-0.04,12,4319
5,473927.0,28.0,17.0,1.0,0.0,1768.0,-0.79,-0.09,-0.06,0.69,0.35,0.63,270.56,72.75,57.13,9.78,-2.35,1.55,12,4319
5,474147.0,29.0,19.0,1.0,7.0,1891.0,-1.01,0.31,0.23,0.79,0.22,0.84,255.31,62.63,50.88,7.69,-3.18,3.07,12,4319
5,474361.0,27.0,3.0,0.0,1.0,2074.0,0.03,0.54,0.47,0.17,-0.07,1.37,238.62,51.75,57.13,7.67,-4.65,3.76,12,4319
5,474578.0,25.0,22.0,0.0,0.0,2310.0,-0.07,0.2,0.02,0.06,0.04,0.97,223.06,38.31,63.13,5.83,-6.58,3.36,12,4319
5,474800.0,27.0,21.0,0.0,0.0,2389.0,-0.29,-0.1,0.2,0.25,-0.02,0.87,211.06,27.87,63.63,4.29,-7.87,4.04,12,4319
5,475015.0,36.0,11.0,1.0,0.0,1991.0,-0.85,0.46,0.4,-0.15,0.15,0.7,200.56,18.0,63.5,2.18,-7.87,4.56,12,4319
5,475233.0,37.0,7.0,0.0,0.0,2118.0,-1.59,0.56,0.0,-0.33,0.42,0.62,196.06,9.94,67.31,0.04,-8.37,3.7,12,4319
5,475451.0,31.0,8.0,0.0,5.0,2104.0,-0.64,-0.1,0.19,-0.44,0.24,-0.16,196.62,6.44,71.87,0.45,-9.36,3.22,12,4319
5,475669.0,29.0,19.0,0.0,3.0,2548.0,-0.86,0.28,0.39,-0.68,0.19,-0.64,203.69,10.44,77.94,2.78,-8.98,2.65,12,4319
5,475891.0,35.0,27.0,3.0,2.0,1804.0,-1.22,0.39,-0.09,-0.54,0.2,-1.5,219.69,22.62,85.31,2.55,-8.63,0.63,12,4319
5,476110.0,37.0,25.0,9.0,0.0,1629.0,1.44,1.55,-0.16,-0.11,0.05,-1.04,241.25,41.31,86.81,4.2,-5.95,1.16,12,4319
5,476330.0,44.0,33.0,3.0,1.0,1495.0,-0.25,0.22,0.5,-0.04,0.08,-0.66,254.06,53.0,87.0,7.8,-5.66,0.97,12,4319
5,476548.0,31.0,11.0,1.0,11.0,1357.0,-0.82,-0.05,0.8,0.13,0.14,-0.88,263.5,62.0,86.12,7.87,-4.56,1.12,12,4319
5,476761.0,26.0,139.0,0.0,1.0,1240.0,0.01,-0.1,-0.13,0.06,0.01,-0.78,273.06,71.69,80.81,10.19,-2.83,0.5,12,4319
5,476983.0,39.0,1127.0,6.0,0.0,1127.0,0.57,-0.24,0.09,0.1,0.03,-0.6,280.06,79.19,72.56,10.35,-1.88,0.35,12,4319
5,477200.0,28.0,3.0,0.0,1.0,1833.0,0.03,-0.4,0.02,0.57,0.44,0.57,274.81,75.69,59.38,9.53,-2.49,1.25,12,4319
5,477415.0,33.0,27.0,0.0,0.0,1317.0,0.36,0.09,-0.84,0.53,0.22,0.7,262.31,67.25,53.31,9.38,-2.99,1.45,12,4319
