class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
5,303434.0,40.0,932.0,3.0,0.0,1268.0,-0.48,-0.03,-0.34,0.07,0.09,-0.85,263.37,61.88,92.19,8.89,-4.58,-0.23,12,4295
5,303655.0,30.0,616.0,0.0,0.0,1169.0,0.0,0.26,0.07,0.25,0.21,-0.45,271.37,71.37,86.69,9.28,-2.86,0.25,12,4295
5,303874.0,33.0,7.0,0.0,0.0,1222.0,0.6,0.11,-0.14,0.34,0.3,-0.04,271.5,72.37,68.06,9.4,-2.74,1.05,12,4295
5,304092.0,35.0,17.0,1.0,0.0,2121.0,0.96,0.18,-0.17,0.76,0.38,1.03,261.19,65.75,60.19,9.9,-3.31,1.82,12,4295
5,304305.0,31.0,5.0,0.0,6.0,1512.0,-0.14,0.33,0.14,0.34,-0.0,1.52,241.5,51.63,63.88,7.54,-5.12,2.82,12,4295
5,304518.0,22.0,3.0,0.0,3.0,2583.0,-0.41,0.0,0.07,0.08,0.02,1.21,224.06,36.44,68.31,5.32,-7.38,2.99,12,4295
5,304736.0,29.0,4.0,0.0,1.0,1824.0,1.46,0.18,0.31,0.06,0.06,0.66,213.31,25.81,69.37,3.12,-8.45,3.27,12,4295
5,304956.0,37.0,23.0,0.0,0.0,1959.0,0.21,-0.08,0.25,0.05,0.07,0.59,205.37,17.25,69.62,3.13,-8.85,3.51,12,4295
5,305172.0,36.0,13.0,1.0,1.0,2056.0,0.35,0.34,0.63,-0.14,0.19,0.41,200.81,11.94,69.87,2.34,-8.67,3.92,12,4295
5,305391.0,36.0,8.0,3.0,0.0,2106.0,0.0,-0.19,-0.41,-0.43,0.26,0.22,200.12,6.94,74.31,1.16,-9.57,2.18,12,4295
5,305609.0,27.0,19.0,2.0,0.0,2732.0,-0.21,0.22,0.39,0.1,-0.02,-0.09,199.62,6.12,75.06,0.84,-9.19,2.9,12,4295
5,305824.0,28.0,139.0,1.0,1.0,2517.0,0.01,0.42,0.39,-0.58,0.08,-0.93,208.31,13.06,77.12,2.23,-8.88,2.51,12,4295
5,306043.0,30.0,7.0,1.0,0.0,2347.0,0.18,0.31,-0.07,-0.47,-0.01,-1.21,223.56,25.44,82.56,4.5,-8.42,1.02,12,4295
5,306259.0,23.0,163.0,0.0,4.0,2167.0,0.58,0.25,-0.26,-0.37,0.07,-1.19,241.37,40.94,87.37,7.01,-7.14,0.07,12,4295
5,306474.0,40.0,319.0,1.0,0.0,1434.0,0.28,0.0,0.0,-0.01,0.06,-0.84,255.19,52.56,88.06,8.12,-5.88,0.19,12,4295
5,306690.0,29.0,529.0,1.0,1.0,1311.0,0.34,0.03,-0.23,-0.03,-0.0,-0.7,265.69,62.81,87.56,9.15,-4.36,-0.11,12,4295
5,306907.0,28.0,932.0,2.0,2.0,1817.0,1.09,-0.05,-0.44,0.23,-0.03,-0.57,272.75,71.0,85.5,10.37,-3.23,-0.19,12,4295
