class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
6,234182.0,27.0,0.0,0.0,1.0,3001.0,-0.25,0.1,0.36,0.05,-0.06,-0.27,320.56,11.63,81.31,1.76,-9.37,1.81,6,2232
6,234402.0,26.0,0.0,0.0,1.0,2901.0,0.0,0.12,0.21,0.05,-0.06,-0.27,323.62,15.44,80.69,2.62,-9.2,1.73,6,2232
6,234618.0,27.0,11.0,0.0,1.0,2957.0,-1.07,0.07,-0.13,0.04,-0.17,-1.14,329.44,22.12,80.31,2.62,-8.87,1.38,6,2232
6,234837.0,25.0,10.0,0.0,1.0,2424.0,7.5,2.94,-0.51,0.89,0.22,-4.58,4.81,59.19,67.0,16.11,-1.28,1.5,6,2232
6,235054.0,25.0,13.0,0.0,3005.0,2158.0,-0.54,0.48,0.53,0.01,0.11,-0.14,18.81,70.69,32.56,8.47,-1.4,3.35,6,2232
6,235272.0,37.0,17.0,0.0,2792.0,1228.0,-0.54,-0.08,0.2,-0.07,-0.13,-0.17,21.12,72.81,32.19,9.69,-1.43,2.53,6,2232
6,235492.0,41.0,2392.0,0.0,2.0,1307.0,5.86,0.69,0.01,-0.32,-0.32,2.24,16.5,72.31,59.06,15.21,-1.85,1.53,6,2232
6,235708.0,31.0,1103.0,0.0,0.0,2029.0,2.89,3.03,1.37,0.18,0.7,3.73,326.69,22.62,82.56,6.67,-5.93,2.53,6,2232
6,235931.0,23.0,7.0,0.0,1.0,2863.0,0.18,0.21,-0.15,0.05,-0.03,-0.63,316.81,9.13,80.75,1.75,-9.34,1.39,6,2232
6,236158.0,23.0,7.0,0.0,5.0,2963.0,-0.01,0.06,0.05,0.08,-0.04,-0.41,321.31,14.94,79.06,2.55,-9.22,1.85,6,2232
6,236377.0,26.0,21.0,0.0,5.0,2942.0,0.28,0.02,0.0,0.04,-0.03,-0.13,324.69,18.75,78.19,3.45,-9.06,1.88,6,2232
