class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
1,229716.0,34.0,4.0,0.0,1.0,1689.0,0.02,0.24,0.13,-0.03,-0.08,-0.71,3.62,51.38,79.81,7.68,-5.78,1.21,13,4378
1,229933.0,31.0,17.0,2.0,1.0,1556.0,-0.03,0.01,-0.04,-0.02,-0.03,-0.84,13.13,61.06,78.56,8.58,-4.56,0.88,13,4378
1,230153.0,33.0,215.0,2.0,3.0,1387.0,0.24,0.18,0.16,-0.04,-0.11,-0.93,23.94,72.06,74.12,9.57,-2.72,0.98,13,4378
1,230372.0,35.0,951.0,0.0,2.0,1334.0,0.72,0.12,-0.06,-0.05,-0.07,-0.08,29.69,77.31,73.94,10.3,-1.93,0.51,13,4378
1,230588.0,31.0,296.0,6.0,1.0,1389.0,0.1,0.0,0.2,0.0,0.04,0.49,27.56,75.12,77.12,9.56,-2.5,0.76,13,4378
1,230811.0,31.0,584.0,1.0,0.0,1560.0,-0.61,0.03,0.09,0.08,0.06,1.11,17.37,65.25,80.44,8.72,-4.19,0.95,13,4378
1,231030.0,37.0,1312.0,1.0,1.0,1687.0,-1.19,-0.12,0.22,0.05,0.09,0.88,4.5,52.75,81.75,6.56,-6.05,1.07,13,4378
1,231248.0,31.0,13.0,1.0,3.0,1755.0,0.23,0.05,0.3,0.05,0.09,0.39,357.62,45.63,81.5,7.39,-6.91,1.17,13,4378
1,231467.0,29.0,7.0,1.0,3.0,2809.0,-0.11,-0.08,0.08,-0.02,0.03,0.07,355.87,43.31,80.94,6.62,-7.12,1.2,13,4378
1,231680.0,24.0,9.0,0.0,3.0,2813.0,0.2,0.03,0.24,0.01,-0.0,0.04,355.5,43.0,80.69,6.83,-7.02,1.34,13,4378
1,231898.0,22.0,9.0,3.0,0.0,2886.0,0.1,0.06,0.16,0.04,-0.0,0.03,354.62,42.19,80.44,6.69,-7.09,1.37,13,4378
1,232118.0,21.0,1095.0,0.0,1.0,2661.0,0.89,0.02,0.21,-0.03,-0.16,-0.15,355.06,43.25,81.19,7.61,-7.03,1.29,13,4378
1,232332.0,27.0,1710.0,0.0,2.0,2747.0,0.11,-0.01,0.14,0.0,-0.02,-0.01,354.94,43.31,81.44,6.85,-7.06,1.2,13,4378
1,232550.0,27.0,1893.0,0.0,3.0,2806.0,-0.01,0.05,0.1,-0.0,-0.01,0.0,354.94,43.44,81.5,6.72,-7.02,1.2,13,4378
1,232769.0,25.0,1800.0,1.0,2.0,2812.0,-0.17,-0.08,0.06,0.01,0.01,-0.03,355.12,43.56,81.44,6.58,-7.11,1.11,13,4378
1,232988.0,26.0,1747.0,0.0,5.0,2742.0,-0.03,0.03,0.1,0.0,0.0,-0.02,355.37,43.94,81.06,6.77,-6.93,1.2,13,4378
1,233208.0,25.0,1718.0,1.0,2.0,2821.0,-0.03,0.0,0.15,0.01,0.0,-0.02,355.56,44.19,80.87,6.8,-6.93,1.27,13,4378
1,233421.0,23.0,1587.0,0.0,1.0,2711.0,0.09,-0.02,0.14,0.0,-0.01,-0.04,355.81,44.44,80.75,6.95,-6.93,1.26,13,4378
1,233637.0,61.0,1892.0,1.0,1.0,1763.0,0.05,0.0,0.11,-0.01,-0.0,-0.01,356.06,44.81,80.75,6.96,-6.87,1.22,13,4378
1,233852.0,31.0,3.0,1.0,1.0,1788.0,0.4,0.0,0.12,0.01,0.03,0.09,355.69,44.31,80.62,7.17,-6.83,1.2,13,4378
1,234070.0,26.0,11.0,0.0,2.0,2623.0,0.31,0.04,0.14,0.01,0.06,0.17,354.37,42.38,79.81,6.92,-7.08,1.42,13,4378
1,234284.0,25.0,10.0,1.0,1.0,2836.0,0.34,0.07,0.27,-0.07,0.03,0.17,353.81,41.56,79.87,6.83,-7.16,1.56,13,4378
