class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
0,100802.0,30.0,8.0,0.0,0.0,1070.0,-0.26,0.24,0.1,-0.09,-0.07,-0.59,347.87,73.37,58.0,9.13,-2.13,1.58,13,5935
0,101015.0,27.0,20.0,1.0,3.0,1718.0,0.8,0.38,-0.1,-0.05,-0.06,0.63,347.69,73.0,63.31,10.17,-2.22,1.16,13,5935
0,101233.0,30.0,10.0,0.0,0.0,1844.0,0.11,0.39,0.02,0.14,-0.02,0.83,336.94,63.69,72.44,8.51,-3.75,1.45,13,5935
0,101453.0,28.0,19.0,3.0,2.0,1931.0,0.27,0.37,0.25,0.08,-0.01,0.88,325.5,53.56,75.81,8.16,-5.26,1.67,13,5935
0,101668.0,31.0,21.0,0.0,0.0,1491.0,-0.31,0.26,-0.1,0.1,0.05,0.85,314.5,42.94,76.75,6.31,-6.77,1.54,13,5935
0,101891.0,31.0,3.0,3.0,4.0,1633.0,-0.47,0.35,0.35,0.08,0.03,0.77,304.0,32.63,76.81,4.81,-7.69,2.22,13,5935
0,102107.0,25.0,11.0,1.0,4.0,2300.0,0.0,0.18,0.24,-0.02,0.02,0.59,296.56,25.25,77.69,3.94,-8.61,2.1,13,5935
0,102323.0,25.0,19.0,1.0,0.0,2443.0,-0.15,-0.16,0.13,-0.08,-0.02,0.62,289.0,17.5,79.12,2.8,-9.34,1.88,13,5935
0,102542.0,23.0,5.0,0.0,0.0,2661.0,-0.43,0.38,0.04,-0.07,-0.06,0.01,284.0,12.69,80.12,1.72,-9.04,1.68,13,5935
0,102757.0,33.0,21.0,2.0,1.0,1831.0,-0.62,0.45,0.3,0.06,-0.07,-0.64,285.69,14.75,79.75,4.67,-8.92,2.26,13,5935
0,102975.0,27.0,19.0,0.0,3.0,2313.0,-0.47,0.43,0.15,-0.04,-0.02,-0.94,292.69,21.87,79.25,2.82,-8.76,1.86,13,5935
0,103195.0,26.0,0.0,0.0,1.0,2521.0,0.0,0.44,-0.13,-0.06,-0.0,-1.05,306.0,35.06,78.75,5.64,-7.43,1.42,13,5935
