class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
1,174258.0,30.0,15.0,1.0,1.0,1900.0,-0.75,0.19,0.07,-0.01,-0.06,-0.59,308.75,51.13,76.25,6.92,-5.73,1.53,11,3599
1,174474.0,25.0,2.0,0.0,2.0,2641.0,0.28,0.2,0.15,-0.06,-0.04,-0.67,317.5,59.81,74.81,7.43,-4.72,1.37,11,3599
1,174695.0,26.0,10.0,1.0,3.0,2509.0,0.71,0.14,0.05,-0.02,-0.04,-0.57,326.25,67.94,71.94,9.8,-3.35,1.19,11,3599
1,174911.0,31.0,17.0,1.0,1.0,1579.0,0.17,0.03,-0.06,-0.05,-0.06,-0.2,331.62,72.87,69.37,9.55,-2.64,0.93,11,3599
1,175133.0,26.0,573.0,0.0,0.0,2453.0,0.01,-0.02,-0.04,0.02,-0.01,0.02,332.81,74.0,70.31,9.44,-2.56,0.85,11,3599
1,175349.0,31.0,14.0,1.0,2.0,1624.0,0.0,0.04,0.15,0.09,0.08,0.26,330.62,72.19,69.75,9.32,-2.78,1.19,11,3599
1,175564.0,27.0,7.0,0.0,1.0,2347.0,0.6,0.02,-0.01,0.05,0.12,0.15,327.56,69.25,67.94,9.77,-3.18,1.28,11,3599
1,175784.0,27.0,11.0,0.0,1.0,2680.0,-0.03,0.03,0.07,0.07,0.08,0.12,325.25,66.87,64.69,8.98,-3.44,1.71,11,3599
1,176001.0,26.0,9.0,0.0,2.0,2907.0,0.06,0.03,0.01,0.0,0.0,0.02,324.87,66.56,64.75,9.06,-3.48,1.67,11,3599
1,176219.0,25.0,10.0,0.0,9.0,2995.0,0.01,0.01,-0.03,-0.01,-0.0,0.01,324.69,66.44,64.87,9.0,-3.53,1.62,11,3599
1,176439.0,28.0,11.0,0.0,0.0,3150.0,-0.03,0.01,0.03,0.01,-0.01,0.01,324.69,66.37,64.94,8.99,-3.53,1.7,11,3599
1,176656.0,25.0,11.0,0.0,6.0,3246.0,0.0,0.02,0.03,0.01,-0.01,0.01,324.69,66.37,64.94,8.98,-3.52,1.69,11,3599
