class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
3,1857018.0,29.0,9.0,0.0,2.0,1996.0,0.38,0.01,0.19,-0.06,0.04,-0.14,56.13,20.31,83.75,3.08,-9.25,0.64,13,4752
3,1857237.0,43.0,18.0,0.0,0.0,1899.0,-0.07,0.17,-0.36,-0.04,-0.05,-0.29,59.94,25.06,84.5,4.11,-8.65,0.47,13,4752
3,1857454.0,25.0,1044.0,2.0,6.0,2261.0,-0.04,0.04,-0.12,-0.03,-0.01,-0.18,62.69,27.81,84.87,4.35,-8.6,0.49,13,4752
3,1857675.0,27.0,1062.0,0.0,4.0,2201.0,0.07,0.05,-0.06,-0.03,-0.01,-0.22,64.75,29.81,85.06,4.96,-8.42,0.66,13,4752
3,1857892.0,25.0,925.0,0.0,3.0,2220.0,-0.03,0.09,-0.17,-0.02,0.01,-0.12,67.19,32.19,85.5,5.18,-8.17,0.47,13,4752
3,1858111.0,27.0,764.0,0.0,4.0,2205.0,-0.07,0.01,-0.14,-0.02,-0.0,-0.12,68.94,33.94,85.75,5.41,-8.09,0.45,13,4752
3,1858330.0,27.0,1439.0,0.0,4.0,2149.0,-0.29,-0.05,-0.17,0.0,-0.02,-0.24,71.19,36.31,86.12,5.45,-7.88,0.27,13,4752
3,1858547.0,23.0,1677.0,0.0,8.0,2068.0,-0.12,0.02,-0.16,-0.05,-0.03,-0.38,75.31,40.56,86.62,6.57,-7.28,0.14,13,4752
3,1858766.0,18.0,364.0,0.0,0.0,2009.0,0.41,0.13,-0.19,-0.07,0.01,-0.5,80.87,45.69,87.44,7.43,-6.7,0.1,13,4752
3,1858978.0,28.0,11.0,1.0,0.0,2095.0,0.42,-0.13,0.23,0.03,0.01,-0.11,84.06,48.13,86.62,8.67,-6.51,0.07,13,4752
